1300122103023132	[ -2 -2 -2 -4  0  2  0  0 ]
3201221120303010	[  0  0  0  2 -2 -4 -2 -2 ]

1300122103023132	[ -2 -2 -2 -4  0  2  0  0 ]
3211220120203000	[  0  0  0  2 -2 -4 -2 -2 ]

1300122103023132	[ -2 -2 -2 -4  0  2  0  0 ]
3310313121112300	[  0  0  0  2 -2 -4 -2 -2 ]

1300122103023132	[ -2 -2 -2 -4  0  2  0  0 ]
3301321012121300	[  0  0  0  2 -2 -4 -2 -2 ]

1301322100123203	[ -2 -2 -2 -4  0  2  0  0 ]
3201221120303010	[  0  0  0  2 -2 -4 -2 -2 ]

1301322100123203	[ -2 -2 -2 -4  0  2  0  0 ]
3211220120203000	[  0  0  0  2 -2 -4 -2 -2 ]

1301322100123203	[ -2 -2 -2 -4  0  2  0  0 ]
3310313121112300	[  0  0  0  2 -2 -4 -2 -2 ]

1301322100123203	[ -2 -2 -2 -4  0  2  0  0 ]
3301321012121300	[  0  0  0  2 -2 -4 -2 -2 ]

1332301022031210	[ -2 -2 -2 -4  0  2  0  0 ]
3201221120303010	[  0  0  0  2 -2 -4 -2 -2 ]

1332301022031210	[ -2 -2 -2 -4  0  2  0  0 ]
3211220120203000	[  0  0  0  2 -2 -4 -2 -2 ]

1332301022031210	[ -2 -2 -2 -4  0  2  0  0 ]
3310313121112300	[  0  0  0  2 -2 -4 -2 -2 ]

1332301022031210	[ -2 -2 -2 -4  0  2  0  0 ]
3301321012121300	[  0  0  0  2 -2 -4 -2 -2 ]

1330321200231012	[ -2 -2 -2 -4  0  2  0  0 ]
3201221120303010	[  0  0  0  2 -2 -4 -2 -2 ]

1330321200231012	[ -2 -2 -2 -4  0  2  0  0 ]
3211220120203000	[  0  0  0  2 -2 -4 -2 -2 ]

1330321200231012	[ -2 -2 -2 -4  0  2  0  0 ]
3310313121112300	[  0  0  0  2 -2 -4 -2 -2 ]

1330321200231012	[ -2 -2 -2 -4  0  2  0  0 ]
3301321012121300	[  0  0  0  2 -2 -4 -2 -2 ]

1331023212003012	[ -2 -2 -2 -4  0  2  0  0 ]
3201221120303010	[  0  0  0  2 -2 -4 -2 -2 ]

1331023212003012	[ -2 -2 -2 -4  0  2  0  0 ]
