1320202200220013220002022020	[ -8 -4 -4  0  0  4  0 -4  4  0  0 -4  0  4 ]
3202221222023010000222000010	[  6  2  2 -2 -2 -6 -2  2 -6 -2 -2  2 -2 -6 ]

1320200202220013220022002020	[ -8 -4 -4  0  0  4  0 -4  4  0  0 -4  0  4 ]
3202221222023010000222000010	[  6  2  2 -2 -2 -6 -2  2 -6 -2 -2  2 -2 -6 ]

1300222020020213020200220022	[ -8 -4 -4  0  0  4  0 -4  4  0  0 -4  0  4 ]
3202221222023010000222000010	[  6  2  2 -2 -2 -6 -2  2 -6 -2 -2  2 -2 -6 ]

1300220022020213020220200022	[ -8 -4 -4  0  0  4  0 -4  4  0  0 -4  0  4 ]
3202221222023010000222000010	[  6  2  2 -2 -2 -6 -2  2 -6 -2 -2  2 -2 -6 ]

1020030002022212022320020220	[ -4  4  4 -4  0  0  0  0 -8 -4  0 -4  0  4 ]
3331113112303211311133301310	[  2 -6 -6  2 -2 -2 -2 -2  6  2 -2  2 -2 -6 ]

1020030002022212022320020220	[ -4  4  4 -4  0  0  0  0 -8 -4  0 -4  0  4 ]
3212300200022210201222000200	[  2 -6 -6  2 -2 -2 -2 -2  6  2 -2  2 -2 -6 ]

1002030002022212202320020220	[ -4  4  4 -4  0  0  0  0 -8 -4  0 -4  0  4 ]
3331113112303211311133301310	[  2 -6 -6  2 -2 -2 -2 -2  6  2 -2  2 -2 -6 ]

1002030002022212202320020220	[ -4  4  4 -4  0  0  0  0 -8 -4  0 -4  0  4 ]
3212300200022210201222000200	[  2 -6 -6  2 -2 -2 -2 -2  6  2 -2  2 -2 -6 ]

1000202223220212002022030020	[ -4  4  4 -4  0  0  0  0 -8 -4  0 -4  0  4 ]
3331113112303211311133301310	[  2 -6 -6  2 -2 -2 -2 -2  6  2 -2  2 -2 -6 ]

1000202223220212002022030020	[ -4  4  4 -4  0  0  0  0 -8 -4  0 -4  0  4 ]
