10202012032302	[ -6  0  2 -2 -2  0  2 ]
32202230011100	[  4 -2 -4  0  0 -2 -4 ]

10202012032302	[ -6  0  2 -2 -2  0  2 ]
32210010012230	[  4 -2 -4  0  0 -2 -4 ]

10202012032302	[ -6  0  2 -2 -2  0  2 ]
33212330110110	[  4 -2 -4  0  0 -2 -4 ]

10202012032302	[ -6  0  2 -2 -2  0  2 ]
33133211000112	[  4 -2 -4  0  0 -2 -4 ]

10230202032012	[ -6  0  2 -2 -2  0  2 ]
32202230011100	[  4 -2 -4  0  0 -2 -4 ]

10230202032012	[ -6  0  2 -2 -2  0  2 ]
32210010012230	[  4 -2 -4  0  0 -2 -4 ]

10230202032012	[ -6  0  2 -2 -2  0  2 ]
33212330110110	[  4 -2 -4  0  0 -2 -4 ]

10230202032012	[ -6  0  2 -2 -2  0  2 ]
33133211000112	[  4 -2 -4  0  0 -2 -4 ]

10230320120202	[ -6  0  2 -2 -2  0  2 ]
32202230011100	[  4 -2 -4  0  0 -2 -4 ]

10230320120202	[ -6  0  2 -2 -2  0  2 ]
32210010012230	[  4 -2 -4  0  0 -2 -4 ]

10230320120202	[ -6  0  2 -2 -2  0  2 ]
33212330110110	[  4 -2 -4  0  0 -2 -4 ]

10230320120202	[ -6  0  2 -2 -2  0  2 ]
33133211000112	[  4 -2 -4  0  0 -2 -4 ]

10120320202302	[ -6  0  2 -2 -2  0  2 ]
32202230011100	[  4 -2 -4  0  0 -2 -4 ]

10120320202302	[ -6  0  2 -2 -2  0  2 ]
32210010012230	[  4 -2 -4  0  0 -2 -4 ]

10120320202302	[ -6  0  2 -2 -2  0  2 ]
33212330110110	[  4 -2 -4  0  0 -2 -4 ]

10120320202302	[ -6  0  2 -2 -2  0  2 ]
33133211000112	[  4 -2 -4  0  0 -2 -4 ]

13210203020123	[ -6  0  2 -2 -2  0  2 ]
32202230011100	[  4 -2 -4  0  0 -2 -4 ]

13210203020123	[ -6  0  2 -2 -2  0  2 ]
32210010012230	[  4 -2 -4  0  0 -2 -4 ]

13210203020123	[ -6  0  2 -2 -2  0  2 ]
33212330110110	[  4 -2 -4  0  0 -2 -4 ]

13210203020123	[ -6  0  2 -2 -2  0  2 ]
33133211000112	[  4 -2 -4  0  0 -2 -4 ]

13012023202103	[ -6  0  2 -2 -2  0  2 ]
32202230011100	[  4 -2 -4  0  0 -2 -4 ]

13012023202103	[ -6  0  2 -2 -2  0  2 ]
32210010012230	[  4 -2 -4  0  0 -2 -4 ]

13012023202103	[ -6  0  2 -2 -2  0  2 ]
33212330110110	[  4 -2 -4  0  0 -2 -4 ]

13012023202103	[ -6  0  2 -2 -2  0  2 ]
33133211000112	[  4 -2 -4  0  0 -2 -4 ]

13123020102032	[ -6  0  2 -2 -2  0  2 ]
32202230011100	[  4 -2 -4  0  0 -2 -4 ]

13123020102032	[ -6  0  2 -2 -2  0  2 ]
32210010012230	[  4 -2 -4  0  0 -2 -4 ]

13123020102032	[ -6  0  2 -2 -2  0  2 ]
33212330110110	[  4 -2 -4  0  0 -2 -4 ]

13123020102032	[ -6  0  2 -2 -2  0  2 ]
