0020200222	[ -2 -2 -2 -2  6 ]
3201110230	[  0  0  0  0 -8 ]

0020200222	[ -2 -2 -2 -2  6 ]
3100013212	[  0  0  0  0 -8 ]

0002202022	[ -2 -2 -2 -2  6 ]
3201110230	[  0  0  0  0 -8 ]

0002202022	[ -2 -2 -2 -2  6 ]
3100013212	[  0  0  0  0 -8 ]

1200232002	[ -2 -2 -2 -2  6 ]
3201110230	[  0  0  0  0 -8 ]

1200232002	[ -2 -2 -2 -2  6 ]
3100013212	[  0  0  0  0 -8 ]

1022030220	[ -2 -2 -2 -2  6 ]
3201110230	[  0  0  0  0 -8 ]

1022030220	[ -2 -2 -2 -2  6 ]
3100013212	[  0  0  0  0 -8 ]

1032012320	[ -2 -2 -2 -2  6 ]
3201110230	[  0  0  0  0 -8 ]

1032012320	[ -2 -2 -2 -2  6 ]
3100013212	[  0  0  0  0 -8 ]

1030212302	[ -2 -2 -2 -2  6 ]
3201110230	[  0  0  0  0 -8 ]

1030212302	[ -2 -2 -2 -2  6 ]
3100013212	[  0  0  0  0 -8 ]

1320013220	[ -2 -2 -2 -2  6 ]
3201110230	[  0  0  0  0 -8 ]

1320013220	[ -2 -2 -2 -2  6 ]
3100013212	[  0  0  0  0 -8 ]

1300213022	[ -2 -2 -2 -2  6 ]
3201110230	[  0  0  0  0 -8 ]

1300213022	[ -2 -2 -2 -2  6 ]
3100013212	[  0  0  0  0 -8 ]

1320002312	[ -2  0 -2  0 -2 ]
3202301110	[  0 -2  0 -2  0 ]

1320002312	[ -2  0 -2  0 -2 ]
3210101230	[  0 -2  0 -2  0 ]

1320002312	[ -2  0 -2  0 -2 ]
3212301010	[  0 -2  0 -2  0 ]

1320002312	[ -2  0 -2  0 -2 ]
3132100012	[  0 -2  0 -2  0 ]

1323120002	[ -2  0 -2  0 -2 ]
3202301110	[  0 -2  0 -2  0 ]

1323120002	[ -2  0 -2  0 -2 ]
3210101230	[  0 -2  0 -2  0 ]

1323120002	[ -2  0 -2  0 -2 ]
3212301010	[  0 -2  0 -2  0 ]

1323120002	[ -2  0 -2  0 -2 ]
3132100012	[  0 -2  0 -2  0 ]

1302220310	[ -2  0 -2  0 -2 ]
3202301110	[  0 -2  0 -2  0 ]

1302220310	[ -2  0 -2  0 -2 ]
3210101230	[  0 -2  0 -2  0 ]

1302220310	[ -2  0 -2  0 -2 ]
3212301010	[  0 -2  0 -2  0 ]

1302220310	[ -2  0 -2  0 -2 ]
3132100012	[  0 -2  0 -2  0 ]

1303102220	[ -2  0 -2  0 -2 ]
3202301110	[  0 -2  0 -2  0 ]

1303102220	[ -2  0 -2  0 -2 ]
3210101230	[  0 -2  0 -2  0 ]

1303102220	[ -2  0 -2  0 -2 ]
3212301010	[  0 -2  0 -2  0 ]

1303102220	[ -2  0 -2  0 -2 ]
3132100012	[  0 -2  0 -2  0 ]

