00202022	[ -4  0  0  0 ]
10022200	[  2 -2 -2 -2 ]

00202022	[ -4  0  0  0 ]
32301110	[  2 -2 -2 -2 ]

00202022	[ -4  0  0  0 ]
32100012	[  2 -2 -2 -2 ]

00202022	[ -4  0  0  0 ]
01133311	[  2 -2 -2 -2 ]

13023102	[ -4  0  0  0 ]
10022200	[  2 -2 -2 -2 ]

13023102	[ -4  0  0  0 ]
32301110	[  2 -2 -2 -2 ]

13023102	[ -4  0  0  0 ]
32100012	[  2 -2 -2 -2 ]

13023102	[ -4  0  0  0 ]
01133311	[  2 -2 -2 -2 ]

13021320	[ -4  0  0  0 ]
10022200	[  2 -2 -2 -2 ]

13021320	[ -4  0  0  0 ]
32301110	[  2 -2 -2 -2 ]

13021320	[ -4  0  0  0 ]
32100012	[  2 -2 -2 -2 ]

13021320	[ -4  0  0  0 ]
01133311	[  2 -2 -2 -2 ]

00020222	[  0  0 -4  0 ]
12002002	[ -2 -2  2 -2 ]

00020222	[  0  0 -4  0 ]
31301210	[ -2 -2  2 -2 ]

00020222	[  0  0 -4  0 ]
30120210	[ -2 -2  2 -2 ]

00020222	[  0  0 -4  0 ]
03113113	[ -2 -2  2 -2 ]

13001322	[  0  0 -4  0 ]
12002002	[ -2 -2  2 -2 ]

13001322	[  0  0 -4  0 ]
31301210	[ -2 -2  2 -2 ]

13001322	[  0  0 -4  0 ]
30120210	[ -2 -2  2 -2 ]

13001322	[  0  0 -4  0 ]
03113113	[ -2 -2  2 -2 ]

11023302	[  0  0 -4  0 ]
12002002	[ -2 -2  2 -2 ]

11023302	[  0  0 -4  0 ]
31301210	[ -2 -2  2 -2 ]

11023302	[  0  0 -4  0 ]
30120210	[ -2 -2  2 -2 ]

11023302	[  0  0 -4  0 ]
03113113	[ -2 -2  2 -2 ]

