102020123032	[ -4 -2  0  0  0  0 ]
321101123030	[  2  0 -2 -2 -2 -2 ]

102020123032	[ -4 -2  0  0  0  0 ]
331111133020	[  2  0 -2 -2 -2 -2 ]

102020123032	[ -4 -2  0  0  0  0 ]
321212300100	[  2  0 -2 -2 -2 -2 ]

102020123032	[ -4 -2  0  0  0  0 ]
312200000221	[  2  0 -2 -2 -2 -2 ]

103202023012	[ -4 -2  0  0  0  0 ]
321101123030	[  2  0 -2 -2 -2 -2 ]

103202023012	[ -4 -2  0  0  0  0 ]
331111133020	[  2  0 -2 -2 -2 -2 ]

103202023012	[ -4 -2  0  0  0  0 ]
321212300100	[  2  0 -2 -2 -2 -2 ]

103202023012	[ -4 -2  0  0  0  0 ]
312200000221	[  2  0 -2 -2 -2 -2 ]

103230120202	[ -4 -2  0  0  0  0 ]
321101123030	[  2  0 -2 -2 -2 -2 ]

103230120202	[ -4 -2  0  0  0  0 ]
331111133020	[  2  0 -2 -2 -2 -2 ]

103230120202	[ -4 -2  0  0  0  0 ]
321212300100	[  2  0 -2 -2 -2 -2 ]

103230120202	[ -4 -2  0  0  0  0 ]
312200000221	[  2  0 -2 -2 -2 -2 ]

101230202032	[ -4 -2  0  0  0  0 ]
321101123030	[  2  0 -2 -2 -2 -2 ]

101230202032	[ -4 -2  0  0  0  0 ]
331111133020	[  2  0 -2 -2 -2 -2 ]

101230202032	[ -4 -2  0  0  0  0 ]
321212300100	[  2  0 -2 -2 -2 -2 ]

101230202032	[ -4 -2  0  0  0  0 ]
312200000221	[  2  0 -2 -2 -2 -2 ]

132002120023	[ -4 -2  0  0  0  0 ]
321101123030	[  2  0 -2 -2 -2 -2 ]

132002120023	[ -4 -2  0  0  0  0 ]
331111133020	[  2  0 -2 -2 -2 -2 ]

132002120023	[ -4 -2  0  0  0  0 ]
321212300100	[  2  0 -2 -2 -2 -2 ]

132002120023	[ -4 -2  0  0  0  0 ]
312200000221	[  2  0 -2 -2 -2 -2 ]

130220102203	[ -4 -2  0  0  0  0 ]
321101123030	[  2  0 -2 -2 -2 -2 ]

130220102203	[ -4 -2  0  0  0  0 ]
331111133020	[  2  0 -2 -2 -2 -2 ]

130220102203	[ -4 -2  0  0  0  0 ]
321212300100	[  2  0 -2 -2 -2 -2 ]

130220102203	[ -4 -2  0  0  0  0 ]
312200000221	[  2  0 -2 -2 -2 -2 ]

131200232002	[ -4 -2  0  0  0  0 ]
321101123030	[  2  0 -2 -2 -2 -2 ]

131200232002	[ -4 -2  0  0  0  0 ]
331111133020	[  2  0 -2 -2 -2 -2 ]

131200232002	[ -4 -2  0  0  0  0 ]
321212300100	[  2  0 -2 -2 -2 -2 ]

131200232002	[ -4 -2  0  0  0  0 ]
312200000221	[  2  0 -2 -2 -2 -2 ]

131022030220	[ -4 -2  0  0  0  0 ]
321101123030	[  2  0 -2 -2 -2 -2 ]

131022030220	[ -4 -2  0  0  0  0 ]
331111133020	[  2  0 -2 -2 -2 -2 ]

131022030220	[ -4 -2  0  0  0  0 ]
321212300100	[  2  0 -2 -2 -2 -2 ]

131022030220	[ -4 -2  0  0  0  0 ]
312200000221	[  2  0 -2 -2 -2 -2 ]

121230020032	[  0 -2  0  0 -4  0 ]
302201010220	[ -2  0 -2 -2  2 -2 ]

121230020032	[  0 -2  0  0 -4  0 ]
320202301110	[ -2  0 -2 -2  2 -2 ]

121230020032	[  0 -2  0  0 -4  0 ]
331213310101	[ -2  0 -2 -2  2 -2 ]

121230020032	[  0 -2  0  0 -4  0 ]
313132100012	[ -2  0 -2 -2  2 -2 ]

100200123232	[  0 -2  0  0 -4  0 ]
302201010220	[ -2  0 -2 -2  2 -2 ]

100200123232	[  0 -2  0  0 -4  0 ]
320202301110	[ -2  0 -2 -2  2 -2 ]

100200123232	[  0 -2  0  0 -4  0 ]
331213310101	[ -2  0 -2 -2  2 -2 ]

100200123232	[  0 -2  0  0 -4  0 ]
313132100012	[ -2  0 -2 -2  2 -2 ]

103030122022	[  0 -2  0  0 -4  0 ]
302201010220	[ -2  0 -2 -2  2 -2 ]

103030122022	[  0 -2  0  0 -4  0 ]
